name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,distance_cm,level_pct,ts
"15.5645,-88.0286",2024-04-23,33.0,23.0,28.0,37.2,23.0,30.3,22.8,75.2,0.195,100,4.17,rain,0,0,40.7,27.3,34.3,1013.9,40.1,10.1,261.1,22.6,9,10,2024-04-23T05:32:18,2024-04-23T18:08:36,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.35,78.6,235000
"15.5645,-88.0286",2024-04-24,33.9,24.0,28.5,39.3,24.0,31.3,23.2,74.7,0.0,0,0.0,rain,0,0,44.6,30.3,27.0,1013.9,54.1,10.1,229.8,19.9,8,30,2024-04-24T05:31:44,2024-04-24T18:08:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",4.42,59.8,236000
"15.5645,-88.0286",2024-04-25,32.9,23.0,28.0,36.2,23.0,30.3,22.7,74.8,0.0,0,0.0,rain,0,0,44.6,34.2,32.1,1013.6,43.6,10.0,241.2,20.7,8,30,2024-04-25T05:31:10,2024-04-25T18:09:02,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.84,10.5,237000
"15.5645,-88.0286",2024-04-26,33.9,22.5,28.1,36.1,22.5,30.0,22.1,72.4,0.0,0,0.0,,0,0,45.4,32.8,32.2,1011.7,30.1,9.5,301.1,26.1,10,10,2024-04-26T05:30:38,2024-04-26T18:09:16,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",6.32,42.5,238000
"15.5645,-88.0286",2024-04-27,35.8,24.1,29.2,40.6,24.1,32.2,23.2,72.5,0.0,0,0.0,rain,0,0,40.0,29.4,21.8,1009.9,36.8,10.0,295.7,25.4,9,30,2024-04-27T05:30:06,2024-04-27T18:09:30,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",7.01,36.3,239000
"15.5645,-88.0286",2024-04-28,37.7,26.3,30.5,43.9,26.3,34.9,23.9,70.4,0.0,0,0.0,,0,0,37.1,27.8,19.5,1008.3,56.7,8.2,296.9,25.5,10,60,2024-04-28T05:29:35,2024-04-28T18:09:44,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",2.04,81.5,240000
"15.5645,-88.0286",2024-04-29,37.8,24.9,30.7,43.5,24.9,35.1,23.6,68.0,0.0,0,0.0,rain,0,0,40.7,30.9,12.3,1007.6,37.2,7.1,276.0,23.8,9,75,2024-04-29T05:29:04,2024-04-29T18:09:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",5.88,46.5,241000
"15.5645,-88.0286",2024-04-30,34.9,25.2,30.0,43.4,25.2,34.5,24.2,72.4,0.0,0,0.0,,0,0,33.5,22.7,43.9,1008.3,33.9,5.9,280.6,24.2,9,75,2024-04-30T05:28:34,2024-04-30T18:10:13,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.91,9.9,242000
"15.5645,-88.0286",2024-05-01,34.8,24.8,29.8,43.0,24.8,35.3,25.2,77.0,0.3,100,4.17,rain,0,0,44.3,30.6,32.5,1008.8,41.3,9.6,293.2,25.3,10,60,2024-05-01T05:28:06,2024-05-01T18:10:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",5.0,54.5,243000
"15.5645,-88.0286",2024-05-02,34.9,25.0,29.2,40.6,25.0,33.0,23.8,74.3,0.0,0,0.0,,0,0,38.2,24.9,32.6,1008.1,41.9,9.9,285.2,24.7,9,30,2024-05-02T05:27:37,2024-05-02T18:10:43,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.78,74.7,244000
"15.5645,-88.0286",2024-05-03,34.9,22.3,27.9,39.4,22.3,30.0,22.1,73.1,0.0,0,0.0,,0,0,44.6,29.9,38.9,1008.2,37.0,8.7,305.0,26.4,10,10,2024-05-03T05:27:10,2024-05-03T18:10:59,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",5.7,48.2,245000
"15.5645,-88.0286",2024-05-04,34.0,22.5,27.8,37.8,22.5,29.9,21.8,72.3,0.0,0,0.0,,0,0,43.9,28.2,16.6,1009.1,35.0,9.3,310.3,26.8,10,10,2024-05-04T05:26:43,2024-05-04T18:11:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.7,11.8,246000
"15.5645,-88.0286",2024-05-05,35.0,24.5,29.1,42.0,24.5,32.6,23.7,74.3,0.0,0,0.0,,0,0,42.5,24.1,32.9,1011.3,46.1,8.0,303.7,26.2,10,30,2024-05-05T05:26:18,2024-05-05T18:11:31,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.73,57.0,247000
"15.5645,-88.0286",2024-05-06,35.9,25.5,29.6,44.6,25.5,33.8,24.3,74.4,0.0,0,0.0,,0,0,41.8,27.7,38.9,1008.8,54.8,5.8,301.0,26.0,9,60,2024-05-06T05:25:53,2024-05-06T18:11:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MGPB,MHLM,V7QK9,MHTE,78637099999,C6VG7",8.39,23.7,248000
"15.5645,-88.0286",2024-05-07,36.8,24.6,29.7,44.6,24.6,34.3,24.7,76.6,0.0,0,0.0,,0,0,42.5,27.1,26.7,1007.7,44.9,5.9,310.7,26.9,10,30,2024-05-07T05:25:29,2024-05-07T18:12:04,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.39,23.7,249000
"15.5645,-88.0286",2024-05-08,37.7,24.6,30.3,46.3,24.6,35.9,25.2,76.4,0.0,0,0.0,,0,0,43.6,27.7,40.9,1006.7,43.8,4.0,296.7,25.8,10,60,2024-05-08T05:25:05,2024-05-08T18:12:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",3.67,66.6,250000
"15.5645,-88.0286",2024-05-09,38.7,27.9,31.4,47.5,34.0,39.1,25.9,75.0,0.0,0,0.0,,0,0,38.9,30.1,34.2,1007.0,60.2,5.6,273.2,23.5,9,60,2024-05-09T05:24:43,2024-05-09T18:12:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",5.55,49.5,251000
"15.5645,-88.0286",2024-05-10,39.7,26.8,32.3,52.8,29.9,39.4,25.0,67.4,0.0,0,0.0,,0,0,40.3,30.3,37.0,1006.2,59.5,3.5,287.5,24.9,10,75,2024-05-10T05:24:21,2024-05-10T18:12:56,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",7.72,29.8,252000
"15.5645,-88.0286",2024-05-11,35.7,27.1,31.2,46.2,31.3,39.0,26.0,75.0,0.0,0,0.0,,0,0,34.9,25.7,51.1,1007.3,43.9,3.0,269.2,23.3,9,75,2024-05-11T05:24:01,2024-05-11T18:13:14,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",5.28,52.0,253000
"15.5645,-88.0286",2024-05-12,35.7,26.9,30.6,46.6,30.8,38.6,26.5,80.1,0.0,0,0.0,,0,0,43.9,24.0,45.4,1007.8,46.6,3.4,288.4,24.9,9,60,2024-05-12T05:23:41,2024-05-12T18:13:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.53,67.9,254000
"15.5645,-88.0286",2024-05-13,38.5,25.1,31.0,46.1,25.1,37.0,25.2,73.7,0.0,0,0.0,,0,0,40.7,24.3,44.9,1007.1,45.5,3.2,302.5,26.2,10,60,2024-05-13T05:23:22,2024-05-13T18:13:50,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",9.74,11.5,255000
"15.5645,-88.0286",2024-05-14,39.5,26.2,31.8,44.6,26.2,36.8,23.8,65.9,0.0,0,0.0,,0,0,44.6,25.6,6.6,1006.3,42.3,3.6,289.8,25.0,9,30,2024-05-14T05:23:04,2024-05-14T18:14:08,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",7.21,34.5,256000
"15.5645,-88.0286",2024-05-15,37.5,26.3,31.6,46.2,26.3,36.4,23.3,63.3,0.0,0,0.0,,0,0,45.7,25.6,0.5,1007.3,57.1,2.5,316.1,27.4,10,10,2024-05-15T05:22:47,2024-05-15T18:14:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.92,18.9,257000
"15.5645,-88.0286",2024-05-16,38.3,21.0,31.0,44.5,21.0,35.9,23.3,65.6,0.0,0,0.0,,0,0,34.9,24.6,356.0,1007.1,38.0,3.2,279.6,24.2,9,30,2024-05-16T05:22:31,2024-05-16T18:14:46,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.2,80.0,258000
"15.5645,-88.0286",2024-05-17,40.5,27.3,32.4,45.8,30.8,36.6,22.5,59.2,18.702,100,4.17,rain,0,0,44.6,31.9,256.1,1006.5,44.7,6.7,273.8,23.8,9,30,2024-05-17T05:22:16,2024-05-17T18:15:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.14,62.4,259000
"15.5645,-88.0286",2024-05-18,39.6,26.6,32.1,47.3,26.6,37.8,24.0,64.2,0.0,0,0.0,,0,0,39.6,27.3,315.9,1007.7,29.1,8.2,259.7,22.5,8,60,2024-05-18T05:22:02,2024-05-18T18:15:24,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",6.02,45.3,260000
"15.5645,-88.0286",2024-05-19,35.8,25.8,30.6,46.6,25.8,37.6,26.0,78.0,0.0,0,0.0,rain,0,0,34.9,29.0,59.9,1008.9,54.2,4.8,268.5,23.0,9,60,2024-05-19T05:21:49,2024-05-19T18:15:44,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.54,76.9,261000
"15.5645,-88.0286",2024-05-20,34.8,26.6,30.3,44.7,26.6,37.7,26.2,79.6,0.0,0,0.0,rain,0,0,34.9,31.0,60.3,1008.2,54.8,2.8,284.1,24.8,9,60,2024-05-20T05:21:36,2024-05-20T18:16:03,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.94,9.6,262000
"15.5645,-88.0286",2024-05-21,34.9,25.8,30.3,44.8,25.8,37.3,25.9,78.5,0.0,0,0.0,,0,0,38.2,25.5,47.9,1008.2,48.2,3.5,289.8,25.0,9,30,2024-05-21T05:21:25,2024-05-21T18:16:23,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",3.89,64.6,263000
"15.5645,-88.0286",2024-05-22,34.8,25.9,30.0,44.8,25.9,36.5,25.7,78.6,0.0,0,0.0,,0,0,39.2,26.4,36.3,1010.0,54.6,4.7,280.9,24.2,9,60,2024-05-22T05:21:14,2024-05-22T18:16:43,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.99,54.6,264000
"15.5645,-88.0286",2024-05-23,36.6,24.9,29.9,44.5,24.9,35.1,25.0,76.9,0.0,0,0.0,,0,0,41.8,27.4,22.2,1010.0,32.4,5.8,297.5,25.7,10,30,2024-05-23T05:21:05,2024-05-23T18:17:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",3.71,66.3,265000
"15.5645,-88.0286",2024-05-24,38.5,24.9,30.8,47.3,24.9,36.0,24.5,72.1,0.0,0,0.0,,0,0,42.5,29.5,7.7,1008.6,45.4,5.6,291.2,25.2,9,60,2024-05-24T05:20:56,2024-05-24T18:17:23,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.84,74.2,266000
"15.5645,-88.0286",2024-05-25,38.5,26.0,31.2,47.2,26.0,38.0,25.7,74.8,0.0,0,0.0,,0,0,35.3,30.8,51.9,1008.2,52.4,3.5,296.5,25.7,9,75,2024-05-25T05:20:48,2024-05-25T18:17:43,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.86,64.9,267000
"15.5645,-88.0286",2024-05-26,39.5,27.0,31.8,46.9,31.0,39.1,25.6,72.9,0.0,0,0.0,,0,0,41.4,31.0,24.1,1008.4,47.6,3.7,293.5,25.4,9,60,2024-05-26T05:20:42,2024-05-26T18:18:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.4,60.0,268000
"15.5645,-88.0286",2024-05-27,38.5,26.2,31.6,46.6,26.2,37.6,24.9,70.0,0.0,0,0.0,,0,0,43.9,32.3,31.4,1009.2,33.4,3.2,288.7,25.0,9,75,2024-05-27T05:20:36,2024-05-27T18:18:23,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",7.08,35.6,269000
"15.5645,-88.0286",2024-05-28,36.7,26.2,30.7,46.1,26.2,37.1,25.6,75.7,0.0,0,0.0,,0,0,41.4,26.6,43.5,1011.4,34.8,4.7,284.9,24.6,9,60,2024-05-28T05:20:31,2024-05-28T18:18:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.25,61.4,270000
"15.5645,-88.0286",2024-05-29,35.8,25.2,29.8,44.6,25.2,34.2,24.2,73.3,0.0,0,0.0,rain,0,0,42.1,29.3,39.5,1012.6,50.6,8.8,275.4,23.8,8,30,2024-05-29T05:20:27,2024-05-29T18:19:03,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.9,55.5,271000
"15.5645,-88.0286",2024-05-30,34.8,23.1,28.7,39.9,23.1,31.0,22.5,71.6,6.546,100,4.17,rain,0,0,33.5,31.9,48.2,1012.1,53.0,9.9,252.9,22.1,9,30,2024-05-30T05:20:23,2024-05-30T18:19:23,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.05,81.4,272000
"15.5645,-88.0286",2024-05-31,35.6,25.1,28.9,40.8,25.1,32.1,23.9,76.5,0.0,0,0.0,rain,0,0,44.6,26.6,36.0,1010.8,57.4,10.1,240.0,20.9,8,30,2024-05-31T05:20:21,2024-05-31T18:19:43,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.93,55.2,273000
"15.5645,-88.0286",2024-06-01,35.7,24.2,29.7,40.9,24.2,33.6,23.8,72.4,0.0,0,0.0,rain,0,0,46.4,28.3,23.7,1011.0,49.5,10.3,267.1,23.0,9,10,2024-06-01T05:20:20,2024-06-01T18:20:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",6.27,43.0,274000
"15.5645,-88.0286",2024-06-02,34.9,24.2,29.7,41.9,24.2,33.7,23.8,72.3,0.0,0,0.0,,0,0,37.4,26.2,41.9,1010.8,33.7,10.3,268.6,23.2,8,30,2024-06-02T05:20:19,2024-06-02T18:20:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.3,70.0,275000
"15.5645,-88.0286",2024-06-03,36.6,25.1,30.0,43.1,25.1,34.3,23.9,71.4,0.0,0,0.0,rain,0,0,40.7,31.6,30.0,1009.3,49.3,10.3,281.8,24.4,9,30,2024-06-03T05:20:20,2024-06-03T18:20:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",6.78,38.4,276000
"15.5645,-88.0286",2024-06-04,36.7,24.2,29.7,43.0,24.2,33.6,23.9,73.1,0.0,0,0.0,,0,0,37.4,32.2,30.3,1008.2,39.8,10.2,272.7,23.5,9,30,2024-06-04T05:20:21,2024-06-04T18:21:02,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.35,60.5,277000
"15.5645,-88.0286",2024-06-05,35.4,24.4,29.3,43.8,24.4,33.4,24.2,75.2,0.374,100,4.17,rain,0,0,48.2,31.3,45.6,1007.4,51.3,10.2,244.7,21.2,8,60,2024-06-05T05:20:23,2024-06-05T18:21:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",7.06,35.8,278000
"15.5645,-88.0286",2024-06-06,38.5,24.2,30.8,44.3,24.2,34.9,23.2,66.5,0.019,100,4.17,rain,0,0,36.4,26.1,290.2,1006.9,48.3,10.1,289.6,25.0,9,60,2024-06-06T05:20:26,2024-06-06T18:21:40,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.21,79.9,279000
"15.5645,-88.0286",2024-06-07,36.6,24.5,29.3,44.4,24.5,32.4,23.9,75.5,16.306,100,12.5,rain,0,0,40.7,31.4,341.2,1009.1,52.6,9.6,231.7,19.9,9,60,2024-06-07T05:20:29,2024-06-07T18:21:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",9.1,17.3,280000
"15.5645,-88.0286",2024-06-08,35.5,24.5,28.9,43.4,24.5,32.7,24.3,78.0,11.234,100,8.33,rain,0,0,29.2,31.4,280.6,1010.3,59.8,9.3,163.6,14.1,9,60,2024-06-08T05:20:34,2024-06-08T18:22:17,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.13,80.6,281000
"15.5645,-88.0286",2024-06-09,31.8,24.3,27.7,38.1,24.3,31.6,24.7,84.4,9.557,100,8.33,rain,0,0,46.4,22.8,6.6,1009.6,74.3,9.1,144.8,12.3,6,60,2024-06-09T05:20:39,2024-06-09T18:22:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",3.02,72.5,282000
"15.5645,-88.0286",2024-06-10,36.6,24.3,29.7,44.8,24.3,33.9,24.1,73.6,18.702,100,4.17,rain,0,0,33.1,24.4,270.4,1006.7,51.4,10.0,227.9,19.6,8,75,2024-06-10T05:20:45,2024-06-10T18:22:53,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.22,25.3,283000
"15.5645,-88.0286",2024-06-11,37.6,25.3,30.0,43.5,25.3,34.5,24.2,73.0,0.0,0,0.0,rain,0,0,28.1,28.5,203.4,1007.1,42.5,10.2,243.9,21.2,9,60,2024-06-11T05:20:52,2024-06-11T18:23:10,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",2.37,78.5,284000
"15.5645,-88.0286",2024-06-12,35.7,26.5,30.0,43.3,26.5,34.7,24.2,72.6,0.156,100,8.33,rain,0,0,25.9,27.0,264.9,1008.9,43.6,10.1,249.1,21.7,9,75,2024-06-12T05:20:59,2024-06-12T18:23:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",7.69,30.1,285000
"15.5645,-88.0286",2024-06-13,34.8,24.4,29.6,41.9,24.4,34.1,24.4,75.2,0.0,0,0.0,rain,0,0,40.7,22.1,277.0,1009.2,64.3,9.5,216.7,18.6,8,60,2024-06-13T05:21:07,2024-06-13T18:23:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",9.77,11.2,286000
"15.5645,-88.0286",2024-06-14,33.8,23.2,28.2,40.7,23.2,32.0,24.3,80.6,29.614,100,12.5,rain,0,0,22.7,22.1,328.5,1008.4,74.7,9.5,186.6,16.1,7,30,2024-06-14T05:21:16,2024-06-14T18:24:01,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.97,18.5,287000
"15.5645,-88.0286",2024-06-15,33.8,24.3,27.9,41.7,24.3,31.3,24.5,82.7,32.449,100,12.5,rain,0,0,28.1,23.1,33.9,1007.2,66.9,9.1,159.9,13.7,6,30,2024-06-15T05:21:26,2024-06-15T18:24:17,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",7.68,30.2,288000
"15.5645,-88.0286",2024-06-16,32.9,24.5,28.8,39.2,24.5,32.1,23.5,74.4,2.465,100,8.33,rain,0,0,37.8,19.6,225.1,1005.4,67.5,10.2,183.9,15.9,7,30,2024-06-16T05:21:36,2024-06-16T18:24:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.67,12.1,289000
"15.5645,-88.0286",2024-06-17,32.9,27.0,29.6,39.3,28.9,33.2,22.5,65.8,0.019,100,8.33,rain,0,0,55.4,23.4,243.0,1004.4,76.3,10.2,171.8,14.7,6,30,2024-06-17T05:21:47,2024-06-17T18:24:47,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",5.44,50.5,290000
"15.5645,-88.0286",2024-06-18,35.8,27.0,30.4,41.8,28.7,33.9,22.0,61.4,0.0,0,0.0,,0,0,51.5,26.6,217.2,1004.7,68.5,10.2,152.4,13.4,8,30,2024-06-18T05:21:58,2024-06-18T18:25:01,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.98,18.4,291000
"15.5645,-88.0286",2024-06-19,35.8,27.0,30.6,40.8,28.3,34.1,21.9,60.8,0.26,100,8.33,rain,0,0,37.1,23.4,233.8,1004.5,70.3,10.3,226.5,19.7,8,30,2024-06-19T05:22:10,2024-06-19T18:25:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.85,55.9,292000
"15.5645,-88.0286",2024-06-20,29.0,25.0,26.7,31.7,25.0,28.0,23.3,82.8,10.626,100,20.83,rain,0,0,23.4,16.6,255.0,1007.5,91.9,8.8,63.8,5.6,2,10,2024-06-20T05:22:23,2024-06-20T18:25:28,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.44,14.2,293000
"15.5645,-88.0286",2024-06-21,33.0,24.1,28.4,38.3,24.1,31.0,22.7,72.9,0.0,0,0.0,rain,0,0,32.4,20.6,249.3,1008.2,73.4,10.5,131.8,11.2,5,30,2024-06-21T05:22:36,2024-06-21T18:25:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",3.19,71.0,294000
"15.5645,-88.0286",2024-06-22,36.6,25.0,29.9,43.0,25.0,33.7,22.9,67.3,0.0,0,0.0,,0,0,27.4,24.3,266.5,1009.9,44.0,10.2,285.5,24.7,10,30,2024-06-22T05:22:50,2024-06-22T18:25:53,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.52,13.5,295000
"15.5645,-88.0286",2024-06-23,33.6,24.8,29.1,40.4,24.8,32.6,23.1,70.6,0.0,0,0.0,,0,0,22.0,18.9,22.3,1010.3,62.0,10.7,225.4,19.6,7,75,2024-06-23T05:23:04,2024-06-23T18:26:04,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.66,21.3,296000
"15.5645,-88.0286",2024-06-24,33.8,23.3,27.9,41.9,23.3,31.4,24.2,81.9,3.935,100,12.5,rain,0,0,37.1,26.6,38.1,1010.6,57.0,9.9,245.2,21.2,8,60,2024-06-24T05:23:18,2024-06-24T18:26:15,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",8.77,20.3,297000
